ticker,alpha_1,alpha_2,alpha_3,alpha_4,alpha_5,alpha_6,alpha_41,alpha_52,alpha_53,alpha_54,price_change
RF,2.9690265486725664,0.11874565167082625,0.1484185533186352,-5.178423236514523,-12393.816666666668,0.17149857844435754,0.32441863695259604,0.8700027465820312,0.20166350279996442,-0.5103927123205502,1.5752358388428187
AEE,2.8893805309734515,-0.027681965769663176,0.056633593984984305,-4.991701244813278,-12665.816666666668,0.06541973222049768,-2.610699890339261,-0.7199935913085938,-3.9923218975381554,-0.5072458172112286,-1.9109000998576768
ROK,2.905286343612335,0.002459527655279013,0.042032031065722286,-5.2946058091286305,-12042.675,0.03317360400654621,19.102287169854332,53.6400146484375,0.9254120231154694,-0.5076906435192569,0.5922226138759784
DXC,2.836283185840708,0.018487206675811645,0.14925802274475905,-5.020746887966805,-11843.466666666667,0.1511312660382351,-0.9035217266576423,2.099996566772461,2.2399917602830097,-0.47236296104561054,1.0769862826101841
AME,3.16079295154185,0.10556366174013572,0.07853753329502028,-5.3029045643153525,-12983.245833333332,0.09901428229055771,5.6788251478021206,26.010040283203125,-0.6400248209635416,-0.5254266424876227,1.8058204728372804
AZO,3.0682819383259914,-0.017505302097536143,0.13161041620841557,-5.352697095435684,-12927.3375,0.11834658635932044,147.33315705786765,-243.570556640625,-0.4907879318554516,-0.5081429924490737,4.979955052983918
LDOS,2.975982532751092,0.001964971794395562,0.18078599713448795,-4.647302904564316,-12666.979166666666,0.17769082899543445,-2.0054689552041296,3.92999267578125,1.1856684665546804,-0.47182954962784546,0.4967592786745154
JNPR,2.856828193832599,0.03376286952644626,0.1606288749011511,-5.157676348547718,-12932.9625,0.1766545370123693,-0.3035954500020511,2.5800018310546875,-0.5532884429056286,-0.5168205544428798,-2.2995248272477364
MLM,2.915929203539823,-0.015281552345567594,0.09341232509059341,-4.991701244813278,-12854.35,0.06059860902848053,1.734897574899084,63.660003662109375,-0.8545810857163195,-0.5021865037327529,3.8093282431267106
MGM,2.933628318584071,0.08616990169283027,0.03988886584513264,-5.261410788381743,-12068.633333333333,0.05153608785894241,1.1132793838552135,4.589996337890625,0.904079865785294,-0.47183319068448215,3.2654002719937436
WY,2.8716814159292037,0.0333408737629262,0.01796852039045567,-4.643153526970955,-12189.95,0.04876641474369446,-2.7488614705439582,-2.7900009155273438,-0.08571265084846247,-0.4831611039317169,3.2533676016749067
ETSY,2.9292035398230087,-0.013720906964958578,0.06368029507290972,-4.979253112033195,-12005.304166666667,0.046866479944547644,10.988552989939604,15.419998168945312,-1.3667720688674456,-0.48570701647604503,-0.8443349561839225
ODFL,2.853982300884956,0.03337409422169368,-0.060457489613116595,-5.037344398340249,-12963.4875,-0.025731702000729124,9.256021128917492,16.560012817382812,0.06200722022037397,-0.48955155939960154,2.5717569616200833
AVB,2.938053097345133,0.07852252439237015,0.006098294544143272,-4.680497925311204,-12787.8375,0.024391276430200986,-18.506372395802146,-17.6099853515625,-5.218108188423055,-0.4880248713757254,2.787339783615126
AIZ,2.9757709251101323,0.059253793339329314,0.13551172562677855,-4.759336099585062,-12312.304166666667,0.1399463614924096,-18.87075779365164,6.17999267578125,-0.4131948399585542,-0.5158674789922364,-1.8006712716941737
WRK,3.0434782608695654,0.08851301614337811,0.06816989176661022,-4.846473029045643,-12234.5625,0.0750947987167543,-5.3638991427605704,1.1699981689453125,-0.5363416834444314,-0.4931391379868261,1.826026632589381
FTI,3.16079295154185,0.03641743986335472,0.03794121187156216,-5.609958506224066,-12291.216666666667,0.019582432159826704,1.8692018415957148,2.280000686645508,1.1730732903684788,-0.5096417345846265,-1.4063695842982433
EXPD,2.7831858407079646,-0.023448790412570218,0.047120287861850914,-5.024896265560166,-12400.033333333333,0.05635875686691698,1.5382149249890973,6.1500091552734375,0.7124452255086193,-0.49943520019047105,3.612219613204088
GL,2.8788546255506606,0.06945057199801401,0.05989935178173549,-5.2987551867219915,-13124.033333333333,0.054038899980967885,5.738110717538094,9.059989929199219,1.7299647427776936,-0.4882952267737864,1.423949046509113
HST,2.883259911894273,0.04357509337693708,0.05683750830171008,-5.161825726141079,-12883.420833333334,0.03869647750014223,-0.8028286472404366,-2.3100013732910156,-6.666471697605564,-0.492335230120356,2.2126533059262856
URI,3.168122270742358,0.09892558356444862,0.13213329193064474,-5.423236514522822,-12851.0,0.12943365320310232,31.605751002971868,120.30001831054688,0.19752987081732287,-0.5144410710395331,6.127366142934355
NVR,2.9601769911504423,0.03146050424502948,0.035967858625822344,-5.5020746887966805,-12766.691666666668,0.007653063965956959,218.79749938176087,-346.68017578125,2.1788363901774734,-0.4871743777228819,6.386460245924938
RCL,3.101769911504425,-0.02051940421700232,0.060848621398871865,-5.074688796680498,-10905.245833333332,0.08884306950828923,2.39991039802907,8.85000228881836,-5.875769398607232,-0.46458727467562677,3.368081035307028
LKQ,3.0956521739130434,-0.024849252411712364,0.132185875906158,-5.535269709543568,-12726.775,0.12557092894557603,2.206696524782659,7.199993133544922,-0.26720101068525837,-0.5188583459486427,1.745548364279496
WAB,3.0309734513274336,-0.07355012100573159,0.051881005471052316,-5.319502074688796,-13166.033333333333,0.08598445029117512,3.791830780088064,11.969993591308594,0.4527469784910343,-0.4979138253924339,2.190895367017304
WHR,2.9185022026431717,0.05402053812085895,0.0397445312414902,-4.5062240663900415,-12596.520833333334,0.04573429667994582,-13.949296798293277,9.479988098144531,29.6033894201839,-0.46534059177793324,8.142233001043692
PVH,3.0330396475770924,-0.04681894520484417,0.09628959699840121,-5.24896265560166,-12631.683333333332,0.08823127920356649,1.148067387930875,13.980010986328125,2.330637123651769,-0.47679146515370274,-0.2992570385074557
MOS,2.9424778761061945,0.0639740070048919,0.1225873615201445,-4.8838174273858925,-12229.108333333334,0.11374786793695817,-6.271720419689645,7.5,1.9674851211244366,-0.5080860345346399,2.961482599807507
HBI,2.8672566371681416,0.09239222711829014,0.1910959537995841,-4.199170124481328,-11207.295833333334,0.1710811208672757,-1.9622183815032554,0.4200010299682617,10.499763573693235,-0.45744203977697523,-3.4000015258789062
MKC,2.83920704845815,0.05674632044314623,0.03844780072708363,-4.800829875518672,-12249.504166666668,0.04111618672508032,-5.868003143802685,-25.37999725341797,-0.3500725513951145,-0.5131360958011278,-0.1173002628986437
AMP,3.0575221238938055,0.021755775794282096,0.1846449692072005,-5.215767634854772,-12347.233333333334,0.1605219010911962,18.204611104807444,21.50994873046875,2.0877642447423677,-0.49625116235714206,4.4924873978344095
HOLX,2.969298245614035,0.019761281985179197,0.09964274964380589,-5.373443983402489,-12632.845833333333,0.10271782016427845,0.8343486237977432,-1.6199798583984375,-3.344077092322326,-0.5045239663338432,-0.6741273150969342
TPR,3.017699115044248,0.024560515966106283,0.08443150825282289,-5.3029045643153525,-13006.25,0.10159728362943393,2.7299451592961073,10.07999038696289,-0.08325101085758901,-0.5090124665293886,3.0836962866172652
VMC,3.0088495575221237,-0.14111548706090307,0.11355037221200014,-5.091286307053942,-12529.583333333334,0.12210451223024793,3.102629392826164,28.1400146484375,-12.856740107471488,-0.4997054078919652,3.825074582033159
JBHT,2.8876651982378854,0.07462742649780492,0.031246641971679208,-5.153526970954357,-13658.583333333334,-0.005760814655715459,3.13258975307938,8.009994506835938,0.6099870255501757,-0.5078549184509836,0.447914770891656
LEG,2.944933920704846,-0.003105847501404078,0.11624344506914021,-5.141078838174274,-12850.354166666666,0.10330380893522162,-1.0827273347455224,2.8799972534179688,-2.9999701974597106,-0.5029742412299125,3.2924482660920074
WU,2.9424778761061945,0.0431815410564939,0.07680039448682342,-4.634854771784233,-11271.420833333334,0.03741975590963242,-1.4738281548575372,1.380000114440918,-8.357387607539515,-0.4843795536214617,-0.2710003053136288
IPGP,2.7920353982300883,-0.06583103817104244,-0.006557503525480462,-5.1161825726141075,-12179.770833333334,-0.0028108988578359156,2.8415129965940547,20.130020141601562,-4.69733842312102,-0.48675397719572583,-1.8971061826979905
COTY,2.9734513274336285,0.00996892784033029,0.04065153432503395,-5.713692946058091,-12853.333333333334,0.03372934931246842,0.7145676487348452,1.2299995422363281,0.21427949702840626,-0.5034401468894059,6.457087898464884
HAS,2.8805309734513274,0.06092681976324881,0.23085363037891535,-4.340248962655601,-11821.016666666666,0.20011093502047422,-8.939117544580414,2.9399986267089844,0.5751806846931372,-0.4816938780483886,1.0725941067054356
NUE,2.9342105263157894,0.0011230109918572736,0.05970354914174729,-5.136929460580913,-12957.658333333333,0.050760641344507154,1.3131861605131105,30.990005493164062,-1.4098293009624419,-0.4844207074531846,2.887500407863992
BKR,2.9537444933920707,0.24829164296373482,0.16902987824492047,-5.20746887966805,-12332.404166666667,0.1462305832554644,-1.454120620612196,4.020000457763672,7.7285828824064735,-0.49183767098329945,2.323968359580272
HPE,3.0398230088495577,0.030498093569832744,0.08953597740899678,-5.273858921161826,-12189.008333333333,0.10832083469624511,0.040028378575174835,0.060001373291015625,1.4206505270114853,-0.5143057373858159,-1.7434604127165287
VTRS,2.8628318584070795,-0.04154015504566107,0.10686830365413903,-4.775933609958506,-13003.4625,0.10111312852206668,0.02458931860743717,0.3599996566772461,-0.5571437524215576,-0.4951267419003163,0.3045658051712189
GLW,2.8700440528634363,-0.0027668229615629442,0.01801407363686945,-4.946058091286307,-13192.408333333333,0.038398086689485036,-0.19454555378223745,2.2799949645996094,-6.85720063094772,-0.5101507709542076,-1.0894525701795454
OKE,3.1008771929824563,0.07978050102640773,0.18206667751725866,-5.33609958506224,-13044.266666666666,0.14399037718170724,-0.012902531926314336,-8.130008697509766,2.644368152245322,-0.523823678205205,1.0140732133192347
IT,2.906113537117904,0.049215286442448665,0.04389448954876385,-5.157676348547718,-13104.679166666667,0.055458051506191916,21.23300997727146,43.980010986328125,-4.216981694130098,-0.5114136838294041,0.9755966047011502
FE,3.041850220264317,0.0854776418786062,0.08020639092846918,-4.962655601659751,-12495.966666666667,0.09753250214272238,-1.0092160459768929,-2.1300086975097656,-2.9944548171047476,-0.5165850916122574,-2.363723019481087
PNW,2.9933920704845813,-0.0399503275493923,0.14623634191931228,-5.261410788381743,-12897.170833333334,0.14504222156122779,0.22159938049930356,2.1900100708007812,-2.6625586251154965,-0.5130491395272684,-1.7532903069118977
GRMN,2.933628318584071,0.05627425387749868,0.07174733214816724,-4.941908713692946,-13055.1375,0.08755025592430225,-4.021344928659742,8.370002746582031,-1.0419054905517076,-0.4951574737054872,1.2008958676184387
SWK,2.995575221238938,0.019162254000899652,0.059908164611423106,-4.348547717842323,-12931.7125,0.08135335624545056,-16.4807753775407,16.1400146484375,-0.09474728761257978,-0.4811501051528314,4.479154725733759
CNC,2.893805309734513,0.030734872671329554,0.19460780275211617,-4.9004149377593365,-12695.191666666668,0.16998876116718348,-2.7786678675725978,3.930004119873047,1.8266781277169852,-0.4604658780416505,3.9354653533800508
GPN,3.1548672566371683,0.01709519017817237,-0.0491194205904434,-5.203319502074689,-12043.279166666667,-0.044852020968990186,-7.656027877315365,3.7799835205078125,-5.435003718678507,-0.5017806555341433,4.093504924817706
TDG,3.185840707964602,0.05593270671942571,0.12855565644274244,-5.634854771784233,-12818.275,0.15364538657500065,29.822189731502984,56.42999267578125,-0.2606625157517407,-0.5107929861308311,3.8860378758790164
BIO,2.97787610619469,0.058438429579929646,0.0073405551178070015,-5.029045643153527,-12078.591666666667,-0.027439145707147554,-25.0908942977663,13.050018310546875,-0.1301901884381933,-0.47960774213412793,1.9597810864660146
ARE,3.004424778761062,0.027557706086844373,0.1686526225800226,-4.618257261410788,-11867.65,0.15525922860378008,-9.105026775791051,2.5499954223632812,-14.278058390091815,-0.4745838944610164,-0.4999154442584498
ANET,3.2224669603524227,-0.09559872713894843,0.08702997962764787,-5.460580912863071,-12346.125,0.0793125237903942,7.857767771432606,23.6400146484375,-7.790964978709178,-0.49227422948042476,-0.2697250219065058
IPG,3.050660792951542,0.09503586890432358,0.1044030436719227,-5.08298755186722,-12761.570833333333,0.08342119885451685,0.7335231484098149,1.2600059509277344,-0.7395761779242872,-0.5216507980478755,3.6147832846488632
TSCO,3.079646017699115,-0.0013685171789452244,0.15827181692798273,-5.16597510373444,-12666.591666666667,0.14665179547602325,6.598110305730138,17.82000732421875,-0.6687611213345942,-0.506555174300333,2.791869032449505
ALLE,2.9734513274336285,0.024927837939028478,0.06406370303749413,-4.987551867219917,-12306.266666666666,0.04755602682044762,-0.3647975462458433,21.98998260498047,-0.07051907181002837,-0.5169469044514432,3.915122945514888
KMX,2.8700440528634363,-0.12407562045191135,0.1406017037289919,-4.738589211618257,-11767.254166666668,0.14934219926712017,-7.950753840479129,-10.919998168945312,-0.8034326650431545,-0.48788565106760395,4.873973663413729
MHK,2.758771929824561,0.1893569148184968,-0.042135146748731644,-4.580912863070539,-12979.3125,-0.037470144867262564,-11.076072208384804,20.100013732910156,6.551235602887642,-0.48842650786891567,4.001267806887397
CAG,3.063876651982379,0.05974856920600722,0.01952033978729397,-5.439834024896266,-12582.670833333334,0.01907430585361917,0.7921253553301921,0.12000274658203125,-3.823591167478739,-0.5236723173305816,-0.984825485467699
WYNN,2.9690265486725664,0.13404418995991574,0.04758470283077003,-5.460580912863071,-12179.416666666666,0.095810837530571,10.658343764306865,16.95000457763672,-0.7575025745967701,-0.4935879814498362,2.0287512682688673
EXR,3.084070796460177,0.05839642643976489,0.008010859104040424,-4.863070539419087,-11949.141666666666,0.02476638133940064,-10.115673696776582,3.300018310546875,-3.7540835980688896,-0.4982441658550371,-5.626601768651784
AVY,3.061946902654867,0.06614859338230061,0.18050152369757883,-5.24896265560166,-12827.054166666667,0.17479461984019043,3.6455595402459005,-0.4799652099609375,-0.07443806570070022,-0.518850132250368,1.2022379098188933
CPRT,3.0973451327433628,0.0716429867795683,0.15732817745758126,-5.54356846473029,-12646.225,0.1590846763718901,1.5879801943941858,1.2450027465820312,0.10878466161307332,-0.5037749615478301,3.65479234247748
NDAQ,2.9690265486725664,0.024446452349970792,0.1365507601749941,-5.045643153526971,-12598.620833333332,0.12250320965699903,2.5837928903184975,-2.0400009155273438,-3.19736739059079,-0.5005624339122562,2.261860092087267
IP,2.8624454148471616,0.043826613107899835,-0.01995863281221322,-4.780082987551867,-12720.666666666666,-0.024409139658977775,-3.4648445183558962,1.410003662109375,-51.91574995768577,-0.4834603709605785,1.671781273396775
FRT,2.9911504424778763,-0.014510929830502539,0.0927642143657117,-4.929460580912863,-12451.620833333332,0.11818842376386529,-3.143854001880937,-11.549995422363281,-4.073835199525508,-0.49841610699164246,0.22504216028611476
VNO,2.809734513274336,0.1332107549865193,0.15411715503266615,-4.049792531120332,-11074.395833333334,0.1193888817702359,-4.5854182364890965,-3.0600013732910156,-0.09238581218498088,-0.44863019556511,-0.6523182124423083
HIG,3.041850220264317,0.11506352354307742,0.23308685364109932,-5.124481327800829,-13024.516666666666,0.24491110156456794,0.9770042380469054,0.5999908447265625,-6.102444614100249,-0.5046039622223301,-0.18533968427315714
CNP,3.0,0.09201941142939128,0.06253469901318794,-4.925311203319502,-12363.875,0.05883241787304837,-0.5527091746200399,-0.9899997711181641,-2.3660855897962643,-0.5153595290492469,-1.4667560575725844
SNV,3.0,0.1996239665880452,0.1280883013078389,-4.875518672199171,-12362.25,0.14217771603794455,-1.1856733900065806,6.75,-179.87815869737778,-0.48552874016459385,2.5101756533542616
PHM,2.97787610619469,-0.07666693246437999,0.08462131861905207,-5.402489626556017,-12414.379166666668,0.10506719105051522,2.83387604332712,-0.9899940490722656,-9.443440981859055,-0.5006874257684388,7.303271366031734
ALK,2.911504424778761,0.06306724567709401,0.1074385491584169,-5.132780082987552,-12357.6,0.08505192260138662,-2.0985676176326353,0.4199981689453125,3.411441280460262,-0.4878437448131265,0.28281624091840435
LNT,2.9734513274336285,0.004082069528037824,0.05751017736909219,-5.004149377593361,-12125.708333333334,0.034697969679129706,-2.5692691097604277,0.8700027465820312,-9.044105040129882,-0.5056016246018046,-1.0560779965309315
MTB,2.9026548672566372,0.047323046875545435,0.1613721863321624,-5.033195020746888,-12453.541666666666,0.14445592202951996,-5.248064550371542,8.880020141601562,-1.459152830920608,-0.4826873868222695,7.04981406882474
LVS,3.061946902654867,0.08513280830945644,-0.14177419047515744,-5.589211618257261,-11830.9875,-0.13197241409556876,6.154210123468566,8.610008239746094,-0.952737352145585,-0.4972605268462156,4.086282002195558
NTAP,3.066371681415929,-0.0014122555907401942,0.10972116954671234,-4.8796680497925315,-12706.716666666667,0.06636444289032402,-2.6021720096596086,1.7099990844726562,-0.4346080988518799,-0.4951107250741548,4.473475628278558
AOS,2.936123348017621,-0.008060442774103402,-0.02275012886127211,-5.0995850622406635,-12856.558333333332,0.007645572810387149,0.6870663147512044,14.339996337890625,-0.418948090901896,-0.5027908124346028,4.6891700589329055
PNR,2.9646017699115044,0.08138871247764089,0.0576861073948025,-5.045643153526971,-12813.808333333332,0.052176174061532174,-0.4961121564863664,7.229999542236328,-0.2835792002824006,-0.49306268752855453,-0.35801512681658154
DHI,2.9469026548672566,-0.04885572396179343,0.07693781444077397,-5.435684647302905,-12380.5,0.08644526191855292,7.336293079696424,9.269989013671875,-13.186283064344908,-0.49607065758005864,6.194137402682007
MAS,2.9690265486725664,0.08692903795549199,0.06081924708808801,-4.8962655601659755,-12610.583333333334,0.09728512420332318,-0.9442817328244869,8.400009155273438,-1.2515979574828349,-0.5129033542843785,5.367297709631915
LNC,2.8700440528634363,0.11075215346474955,0.14721676268330317,-4.738589211618257,-11321.270833333334,0.12436106110114105,-7.515699837064158,5.760000228881836,-1.7499946387434557,-0.4763888718575733,2.100232031911626
BR,3.1238938053097347,0.04738379521430455,0.08673553587838152,-4.991701244813278,-12567.229166666666,0.0912966386388922,-1.0908429527111532,13.830001831054688,-197.08136813617895,-0.5143367668647648,2.704413120172389
J,2.8612334801762116,0.0905015574426738,0.0766588174493851,-4.75103734439834,-12863.675,0.05111081583852097,-6.819627679056866,13.5,-0.20911708504609927,-0.5104927694373067,1.4576779962642228
HSIC,2.9801762114537445,0.030771794903572826,-0.00370144913677774,-5.1120331950207465,-12836.879166666668,-0.010318999291958116,-1.6802398709215118,-2.3700027465820312,-11.129362175296379,-0.4999479948713076,-1.4185271785245595
NWSA,2.915929203539823,0.06486789632736518,0.09289672121858678,-4.983402489626556,-12351.054166666667,0.09684912565620303,-0.2649871235043582,-1.8899974822998047,0.14285130406237367,-0.5007304462846827,-0.747121629980715
FMC,2.883259911894273,-0.009131532746752014,0.1395238239517593,-5.195020746887967,-13062.791666666666,0.14426071688975756,-0.4849726548634435,16.589996337890625,4.370416356790629,-0.5028837340988619,4.719914975212958
REG,2.982300884955752,-0.07804355356996392,0.12949921214660035,-4.962655601659751,-12646.829166666666,0.13678465589871938,-1.650441956627588,3.5400009155273438,-6.044230274772742,-0.4957532086472526,0.4137018016506409
WRB,2.83920704845815,0.07730366676377548,0.2868304718546303,-4.79253112033195,-12847.15,0.2828316794581476,0.3258317651991773,-0.660003662109375,0.7846196282320013,-0.4914362704515872,-0.07938252171043536
GILD,3.0486725663716814,0.03939430478996948,0.009248286811196937,-5.448132780082988,-12356.725,0.02610587335221036,6.957409465563659,-5.339996337890625,4.97846165848823,-0.5205752622396502,1.4285718244237984
INCY,2.8584070796460175,0.014636059611535447,0.08951549793748924,-4.775933609958506,-13768.116666666667,0.09982271659173739,-0.14307264175608225,-1.8300018310546875,-1.0029208150120694,-0.5136662165251448,-0.1758382968772526
JCI,2.995575221238938,-0.009841791163369662,0.20012176632848935,-5.1120331950207465,-12537.316666666668,0.1912578652003914,2.5265016287256135,14.669998168945312,-1.384244918210174,-0.504235683114756,3.246980121610057
VTR,2.9424778761061945,0.12266713195090015,0.12046917470330912,-4.622406639004149,-12694.770833333334,0.078958349292055,-3.7166717995971537,2.2200050354003906,-0.7944969797411994,-0.49806314863218626,0.9799459770028008
IRM,2.933628318584071,0.05195217446998063,0.08709013910532053,-5.153526970954357,-12914.1,0.06927093173412877,-0.2511054755092632,3.8700027465820312,-6.909071993341656,-0.4969222258400935,0.687417639285803
AJG,3.088495575221239,0.11682105843434053,0.019055243495169415,-5.215767634854772,-12781.55,0.011406172375489576,6.949456107779371,-10.650009155273438,-6.616675876996583,-0.5156654537382928,5.628543772037234
ZBRA,2.911504424778761,-0.005167229415169295,-0.021999739567760194,-4.804979253112033,-12209.8375,-0.019727434550408797,-23.52696707519157,37.800018310546875,-0.839553109894335,-0.49691509334454914,-0.4404512551006228
CLX,2.9517543859649122,-0.06121567343224807,0.10032576661681145,-5.265560165975104,-12352.8125,0.07026562965996784,1.0980813367406081,7.71002197265625,-3.2041035405964347,-0.5051904414444216,1.6145390732812175
