Date,returns_x_days_ago
2022-05-16 00:00:00-04:00,0.0
2022-05-17 00:00:00-04:00,0.0
2022-05-18 00:00:00-04:00,0.0
2022-05-19 00:00:00-04:00,0.0
2022-05-20 00:00:00-04:00,0.0
2022-05-23 00:00:00-04:00,0.0
2022-05-24 00:00:00-04:00,0.0
2022-05-25 00:00:00-04:00,-0.006798393006953496
2022-05-26 00:00:00-04:00,-0.007371822575684243
2022-05-27 00:00:00-04:00,0.059715142813044866
2022-05-31 00:00:00-04:00,0.06026308486196165
2022-06-01 00:00:00-04:00,0.0512280010517572
2022-06-02 00:00:00-04:00,0.05157212769422265
2022-06-03 00:00:00-04:00,0.042270652262879765
2022-06-06 00:00:00-04:00,0.036288526783694604
2022-06-07 00:00:00-04:00,0.02573339184108898
2022-06-08 00:00:00-04:00,-0.009728769919193402
2022-06-09 00:00:00-04:00,-0.027825626036175725
2022-06-10 00:00:00-04:00,-0.04831657359200993
2022-06-13 00:00:00-04:00,-0.10155972674157153
2022-06-14 00:00:00-04:00,-0.08932129402820925
2022-06-15 00:00:00-04:00,-0.07914215151453523
2022-06-16 00:00:00-04:00,-0.1180785512162031
2022-06-17 00:00:00-04:00,-0.1064628562319821
2022-06-21 00:00:00-04:00,-0.061652529279434015
2022-06-22 00:00:00-04:00,-0.03538408466540779
2022-06-23 00:00:00-04:00,0.012515031529796033
2022-06-24 00:00:00-04:00,0.047864206431258945
2022-06-27 00:00:00-04:00,0.0291892363129141
2022-06-28 00:00:00-04:00,0.04266819079232093
2022-06-29 00:00:00-04:00,0.03957804711924842
2022-06-30 00:00:00-04:00,0.005812286733349593
2022-07-01 00:00:00-04:00,0.018296393196531698
2022-07-05 00:00:00-04:00,0.010315790538547667
2022-07-06 00:00:00-04:00,-0.017509195719138584
2022-07-07 00:00:00-04:00,0.0010293034852801696
2022-07-08 00:00:00-04:00,0.02106925438625388
2022-07-11 00:00:00-04:00,0.010227659551670489
2022-07-12 00:00:00-04:00,0.009489594626834267
2022-07-13 00:00:00-04:00,-0.006321527606298043
2022-07-14 00:00:00-04:00,-0.01060326315868955
2022-07-15 00:00:00-04:00,0.0049053537474136365
2022-07-18 00:00:00-04:00,-0.018098048760045518
2022-07-19 00:00:00-04:00,0.009262308509230247
2022-07-20 00:00:00-04:00,0.027431658072440027
2022-07-21 00:00:00-04:00,0.04716015620723397
2022-07-22 00:00:00-04:00,0.042921619013170924
2022-07-25 00:00:00-04:00,0.04673077521292915
2022-07-26 00:00:00-04:00,0.014956059995825936
2022-07-27 00:00:00-04:00,0.049980260917026086
2022-07-28 00:00:00-04:00,0.03517987077594371
2022-07-29 00:00:00-04:00,0.043620376848889204
2022-08-01 00:00:00-04:00,0.030040877648240923
2022-08-02 00:00:00-04:00,0.03282793939843083
2022-08-03 00:00:00-04:00,0.047728487041719336
2022-08-04 00:00:00-04:00,0.059556525560045134
2022-08-05 00:00:00-04:00,0.030994362735537746
2022-08-08 00:00:00-04:00,0.017041368645558476
2022-08-09 00:00:00-04:00,-0.00155354435929554
2022-08-10 00:00:00-04:00,0.022445742049304118
2022-08-11 00:00:00-04:00,0.029235974322493016
2022-08-12 00:00:00-04:00,0.030522493706070703
2022-08-15 00:00:00-04:00,0.0354683600889422
2022-08-16 00:00:00-04:00,0.039253219342935367
2022-08-17 00:00:00-04:00,0.03307587369888685
2022-08-18 00:00:00-04:00,0.04020907514973759
2022-08-19 00:00:00-04:00,0.005119127591920821
2022-08-22 00:00:00-04:00,-0.0158099332706346
2022-08-23 00:00:00-04:00,-0.03453522862693483
2022-08-24 00:00:00-04:00,-0.03541949889279129
2022-08-25 00:00:00-04:00,-0.023714279752847223
2022-08-26 00:00:00-04:00,-0.05001760122393716
2022-08-29 00:00:00-04:00,-0.05903385964691205
2022-08-30 00:00:00-04:00,-0.05668735806364823
2022-08-31 00:00:00-04:00,-0.04395799413723529
2022-09-01 00:00:00-04:00,-0.03863220424323549
2022-09-02 00:00:00-04:00,-0.051804608968235716
2022-09-06 00:00:00-04:00,-0.06853221025987949
2022-09-07 00:00:00-04:00,-0.01857837623404599
2022-09-08 00:00:00-04:00,-0.005588218966495991
2022-09-09 00:00:00-04:00,0.02106925556845227
2022-09-12 00:00:00-04:00,0.039956604708750836
2022-09-13 00:00:00-04:00,-0.00837505228130741
2022-09-14 00:00:00-04:00,0.006016931325862007
2022-09-15 00:00:00-04:00,-0.0016378682586249817
2022-09-16 00:00:00-04:00,-0.026738771597098726
2022-09-19 00:00:00-04:00,-0.02556058031981873
2022-09-20 00:00:00-04:00,-0.05148097568076278
2022-09-21 00:00:00-04:00,-0.07793690885230656
2022-09-22 00:00:00-04:00,-0.04411790271894886
2022-09-23 00:00:00-04:00,-0.06370649177750236
2022-09-26 00:00:00-04:00,-0.06232326122716845
2022-09-27 00:00:00-04:00,-0.057526748374384366
2022-09-28 00:00:00-04:00,-0.046377464183949904
2022-09-29 00:00:00-04:00,-0.05545576138920849
2022-09-30 00:00:00-04:00,-0.05355221373102334
2022-10-03 00:00:00-04:00,-0.020335623594866317
2022-10-04 00:00:00-04:00,0.027231853724888896
2022-10-05 00:00:00-04:00,0.03508018395093796
2022-10-06 00:00:00-04:00,0.027024119795226547
2022-10-07 00:00:00-04:00,-0.020888908961181347
2022-10-10 00:00:00-04:00,-0.007635518469491918
2022-10-11 00:00:00-04:00,0.001568011481910266
2022-10-12 00:00:00-04:00,-0.0274133962742491
2022-10-13 00:00:00-04:00,-0.03174844026142616
2022-10-14 00:00:00-04:00,-0.051605722678075304
2022-10-17 00:00:00-04:00,-0.017095495014361355
2022-10-18 00:00:00-04:00,0.022988394961988227
2022-10-19 00:00:00-04:00,0.02355437953770566
2022-10-20 00:00:00-04:00,0.021440158540212438
2022-10-21 00:00:00-04:00,0.04972529380083457
2022-10-24 00:00:00-04:00,0.03524872947827929
2022-10-25 00:00:00-04:00,0.07630794184558386
2022-10-26 00:00:00-04:00,0.041437338943615815
2022-10-27 00:00:00-04:00,0.023846113079109454
2022-10-28 00:00:00-04:00,0.055685200356852683
2022-10-31 00:00:00-04:00,0.056922218718261974
2022-11-01 00:00:00-04:00,0.027331524566533656
2022-11-02 00:00:00-04:00,-0.010557673519596973
2022-11-03 00:00:00-04:00,-0.03613742706398806
2022-11-04 00:00:00-04:00,-0.01484230207280976
2022-11-07 00:00:00-05:00,-7.904099771101544e-05
2022-11-08 00:00:00-05:00,-0.01804533109671053
2022-11-09 00:00:00-05:00,-0.03127817450735612
2022-11-10 00:00:00-05:00,0.026448657735694485
2022-11-11 00:00:00-05:00,0.06306187533953521
2022-11-14 00:00:00-05:00,0.06498484548350977
2022-11-15 00:00:00-05:00,0.058828277405159245
2022-11-16 00:00:00-05:00,0.04079487017886781
2022-11-17 00:00:00-05:00,0.03204174703324725
2022-11-18 00:00:00-05:00,0.05853571262271658
2022-11-21 00:00:00-05:00,-0.00025343960816527996
2022-11-22 00:00:00-05:00,0.0034879764620737597
2022-11-23 00:00:00-05:00,0.0184754246636671
2022-11-25 00:00:00-05:00,0.009636407895121506
2022-11-28 00:00:00-05:00,0.0011632342807844072
2022-11-29 00:00:00-05:00,0.0025113144567674903
2022-11-30 00:00:00-05:00,0.02941682395234807
2022-12-01 00:00:00-05:00,0.03241344295186108
2022-12-02 00:00:00-05:00,0.017529393330893893
2022-12-05 00:00:00-05:00,-0.007032535611293279
2022-12-06 00:00:00-05:00,-0.021127003196609876
2022-12-07 00:00:00-05:00,-0.0069459832560822875
2022-12-08 00:00:00-05:00,0.002555421039385713
2022-12-09 00:00:00-05:00,-0.03532180468608938
2022-12-12 00:00:00-05:00,-0.020693058911617004
2022-12-13 00:00:00-05:00,-0.012140199590654098
2022-12-14 00:00:00-05:00,-0.0004754272477553241
2022-12-15 00:00:00-05:00,-0.0106644573606017
2022-12-16 00:00:00-05:00,-0.02067869292123542
2022-12-19 00:00:00-05:00,-0.03653084784779232
2022-12-20 00:00:00-05:00,-0.027950763445707797
2022-12-21 00:00:00-05:00,-0.0274381626160659
2022-12-22 00:00:00-05:00,-0.04851541877216026
2022-12-23 00:00:00-05:00,-0.03688459460691137
2022-12-27 00:00:00-05:00,-0.016627654889522364
2022-12-28 00:00:00-05:00,-0.01724633252007197
2022-12-29 00:00:00-05:00,0.008999619155037756
2022-12-30 00:00:00-05:00,0.004966513153983457
2023-01-03 00:00:00-05:00,-0.0140071968732924
2023-01-04 00:00:00-05:00,0.007984915676368151
2023-01-05 00:00:00-05:00,-0.00921884443936552
2023-01-06 00:00:00-05:00,0.01751439134668717
2023-01-09 00:00:00-05:00,0.02973508654072893
2023-01-10 00:00:00-05:00,0.018620906700461116
2023-01-11 00:00:00-05:00,0.03422850141179357
2023-01-12 00:00:00-05:00,0.042382222616838494
2023-01-13 00:00:00-05:00,0.03840928948070194
2023-01-17 00:00:00-05:00,0.04847380061455758
2023-01-18 00:00:00-05:00,0.00878684026425306
2023-01-19 00:00:00-05:00,0.0020110820645515863
2023-01-20 00:00:00-05:00,0.013569604645752168
2023-01-23 00:00:00-05:00,0.012919718782964329
2023-01-24 00:00:00-05:00,0.00816203600659226
2023-01-25 00:00:00-05:00,0.004642465287962072
2023-01-26 00:00:00-05:00,0.017547782584319174
2023-01-27 00:00:00-05:00,0.036246137915809364
2023-01-30 00:00:00-05:00,0.030748286046598104
2023-01-31 00:00:00-05:00,0.026775792801126106
2023-02-01 00:00:00-05:00,0.02538496648735127
2023-02-02 00:00:00-05:00,0.041429196664920974
2023-02-03 00:00:00-05:00,0.029973819774539244
2023-02-06 00:00:00-05:00,0.012551000773812788
2023-02-07 00:00:00-05:00,0.02344223463194131
2023-02-08 00:00:00-05:00,0.025112866860936785
2023-02-09 00:00:00-05:00,0.0015006701331626844
2023-02-10 00:00:00-05:00,-0.006718464793574095
2023-02-13 00:00:00-05:00,-0.009477502545127973
2023-02-14 00:00:00-05:00,0.0007033266779074328
2023-02-15 00:00:00-05:00,0.01012627012506911
2023-02-16 00:00:00-05:00,-0.01664304348073423
2023-02-17 00:00:00-05:00,-0.008255087345151032
2023-02-21 00:00:00-05:00,-0.019651628453152343
2023-02-22 00:00:00-05:00,-0.02328219832794199
2023-02-23 00:00:00-05:00,-0.02947925727661806
2023-02-24 00:00:00-05:00,-0.03940485493576299
2023-02-27 00:00:00-05:00,-0.03925320824795961
2023-02-28 00:00:00-05:00,-0.029440584517084
2023-03-01 00:00:00-05:00,-0.03074220559361262
2023-03-02 00:00:00-05:00,-0.003207441632139174
2023-03-03 00:00:00-05:00,0.014176777916406737
2023-03-06 00:00:00-05:00,0.009509224867280255
2023-03-07 00:00:00-05:00,0.0047681218029905995
2023-03-08 00:00:00-05:00,0.0029920447334597757
2023-03-09 00:00:00-05:00,-0.01186082011909053
2023-03-10 00:00:00-05:00,-0.022369085902183686
2023-03-13 00:00:00-04:00,-0.031296331161805274
2023-03-14 00:00:00-04:00,-0.030827085417178778
2023-03-15 00:00:00-04:00,-0.03755528412125461
2023-03-16 00:00:00-04:00,-0.005423511700416525
2023-03-17 00:00:00-04:00,-0.018654388294256825
2023-03-20 00:00:00-04:00,0.009405128163612197
2023-03-21 00:00:00-04:00,0.03763166795516042
2023-03-22 00:00:00-04:00,0.0213994450439564
2023-03-23 00:00:00-04:00,0.007506700583710806
2023-03-24 00:00:00-04:00,0.020500336978061216
2023-03-27 00:00:00-04:00,0.004779531844545921
2023-03-28 00:00:00-04:00,0.014384949419998464
2023-03-29 00:00:00-04:00,0.01932763753015238
2023-03-30 00:00:00-04:00,0.012007781204270582
2023-03-31 00:00:00-04:00,0.04406947449604635
2023-04-03 00:00:00-04:00,0.04522204154134342
2023-04-04 00:00:00-04:00,0.032647006225383815
2023-04-05 00:00:00-04:00,0.028020896516268635
2023-04-06 00:00:00-04:00,0.03435284494475301
2023-04-10 00:00:00-04:00,0.02058037556998541
2023-04-11 00:00:00-04:00,0.014911944479338116
2023-04-12 00:00:00-04:00,-0.003273287519105332
2023-04-13 00:00:00-04:00,0.006132159692145198
2023-04-14 00:00:00-04:00,0.009273836117128089
2023-04-17 00:00:00-04:00,0.01555449420245999
2023-04-18 00:00:00-04:00,0.012268118621396585
2023-04-19 00:00:00-04:00,0.011059288959977119
2023-04-20 00:00:00-04:00,0.005272002696073757
2023-04-21 00:00:00-04:00,0.01017031788559724
2023-04-24 00:00:00-04:00,-0.0020315702056436947
2023-04-25 00:00:00-04:00,-0.01546811976043949
2023-04-26 00:00:00-04:00,-0.023143491637627325
2023-04-27 00:00:00-04:00,-0.004345587681312807
2023-04-28 00:00:00-04:00,0.004322250710127297
2023-05-01 00:00:00-04:00,0.008813176355981557
2023-05-02 00:00:00-04:00,-0.0032993432182942
2023-05-03 00:00:00-04:00,-0.011172222803702416
2023-05-04 00:00:00-04:00,-0.0023394219550233264
2023-05-05 00:00:00-04:00,0.020452140815995428
2023-05-08 00:00:00-04:00,0.0008002433460441404
2023-05-09 00:00:00-04:00,-0.012021233162469124
2023-05-10 00:00:00-04:00,-0.006401795265492439
2023-05-11 00:00:00-04:00,0.003139883635838606
2023-05-12 00:00:00-04:00,0.008749501390491694
2023-05-15 00:00:00-04:00,0.019450468572696684
2023-05-16 00:00:00-04:00,-0.0057678333410238775
2023-05-17 00:00:00-04:00,0.006032880654756725
2023-05-18 00:00:00-04:00,0.02019807816444996
2023-05-19 00:00:00-04:00,0.013976060279741676
2023-05-22 00:00:00-04:00,0.016159972307492602
2023-05-23 00:00:00-04:00,0.006073957712617479
2023-05-24 00:00:00-04:00,-0.004648761259843087
2023-05-25 00:00:00-04:00,0.010725081787049773
2023-05-26 00:00:00-04:00,0.011535683322054907
2023-05-30 00:00:00-04:00,0.0022660412978549372
2023-05-31 00:00:00-04:00,-0.001839362445071734
2023-06-01 00:00:00-04:00,0.007235072548108143
2023-06-02 00:00:00-04:00,0.033398648185913
2023-06-05 00:00:00-04:00,0.038945311723357606
2023-06-06 00:00:00-04:00,0.03226822125478999
2023-06-07 00:00:00-04:00,0.015546829812557212
2023-06-08 00:00:00-04:00,0.021300374501148363
2023-06-09 00:00:00-04:00,0.028838167540981473
2023-06-12 00:00:00-04:00,0.028400736798446923
2023-06-13 00:00:00-04:00,0.020424432890177396
2023-06-14 00:00:00-04:00,0.023600914505082837
2023-06-15 00:00:00-04:00,0.03403961627658615
2023-06-16 00:00:00-04:00,0.034093202821695784
2023-06-20 00:00:00-04:00,0.02254316569184579
2023-06-21 00:00:00-04:00,0.015481696840121406
2023-06-22 00:00:00-04:00,0.009985048369772594
2023-06-23 00:00:00-04:00,-0.00421575625073072
2023-06-26 00:00:00-04:00,-0.009463689781726185
2023-06-27 00:00:00-04:00,-0.010867164896031385
2023-06-28 00:00:00-04:00,-0.006985836992832084
2023-06-29 00:00:00-04:00,0.0021273534888646604
2023-06-30 00:00:00-04:00,0.019175145228751193
2023-07-03 00:00:00-04:00,0.016677644100637948
2023-07-05 00:00:00-04:00,0.022898842565678004
2023-07-06 00:00:00-04:00,0.019052449249280984
2023-07-07 00:00:00-04:00,0.005456647055474839
2023-07-10 00:00:00-04:00,0.007493284500534064
2023-07-11 00:00:00-04:00,0.009928940001327961
2023-07-12 00:00:00-04:00,0.00618109329992601
2023-07-13 00:00:00-04:00,0.013001661062720243
2023-07-14 00:00:00-04:00,0.013878583192147222
2023-07-17 00:00:00-04:00,0.025428721803646057
2023-07-18 00:00:00-04:00,0.03566287163726616
2023-07-19 00:00:00-04:00,0.03534552902851294
2023-07-20 00:00:00-04:00,0.021968108267202892
2023-07-21 00:00:00-04:00,0.013811063484183976
2023-07-24 00:00:00-04:00,0.01032120965702394
2023-07-25 00:00:00-04:00,0.013710848692121561
2023-07-26 00:00:00-04:00,0.010358475514390059
2023-07-27 00:00:00-04:00,-0.0037428997197748825
2023-07-28 00:00:00-04:00,0.0037785038623584324
2023-07-31 00:00:00-04:00,0.012406595650153894
2023-08-01 00:00:00-04:00,0.009509485918038614
2023-08-02 00:00:00-04:00,-0.008960785240503411
2023-08-03 00:00:00-04:00,-0.01449157676888666
2023-08-04 00:00:00-04:00,-0.019099465639400685
2023-08-07 00:00:00-04:00,-0.003933718945539462
2023-08-08 00:00:00-04:00,-0.017880568712700592
2023-08-09 00:00:00-04:00,-0.026300290782817367
2023-08-10 00:00:00-04:00,-0.023155388909798565
2023-08-11 00:00:00-04:00,-0.009952703024027143
2023-08-14 00:00:00-04:00,-0.001626430376691776
2023-08-15 00:00:00-04:00,-0.008773349859071234
2023-08-16 00:00:00-04:00,-0.024561244544428245
2023-08-17 00:00:00-04:00,-0.027766004961858135
2023-08-18 00:00:00-04:00,-0.02075152852808391
2023-08-21 00:00:00-04:00,-0.014733985915963529
2023-08-22 00:00:00-04:00,-0.01682943455666321
2023-08-23 00:00:00-04:00,-0.01133644717257193
2023-08-24 00:00:00-04:00,-0.013547422001269065
2023-08-25 00:00:00-04:00,0.0007505665030124487
2023-08-28 00:00:00-04:00,0.014829589697175316
2023-08-29 00:00:00-04:00,0.029003421137391443
2023-08-30 00:00:00-04:00,0.026562629554645497
2023-08-31 00:00:00-04:00,0.02784442523671027
2023-09-01 00:00:00-04:00,0.018418607410163435
2023-09-05 00:00:00-04:00,0.028267990918151603
2023-09-06 00:00:00-04:00,0.01420547994760491
2023-09-07 00:00:00-04:00,0.004720299755092259
2023-09-08 00:00:00-04:00,-0.008104039356473065
2023-09-11 00:00:00-04:00,-0.0056761619526719325
2023-09-12 00:00:00-04:00,-0.00968134278564227
2023-09-13 00:00:00-04:00,-0.010372521643373966
2023-09-14 00:00:00-04:00,0.002493122474032305
2023-09-15 00:00:00-04:00,-0.0028820953816381203
2023-09-18 00:00:00-04:00,0.0007751969159644845
2023-09-19 00:00:00-04:00,-0.002802089523966717
2023-09-20 00:00:00-04:00,-0.01842510855049393
2023-09-21 00:00:00-04:00,-0.029324227742497426
2023-09-22 00:00:00-04:00,-0.03263479364167947
2023-09-25 00:00:00-04:00,-0.03687132288430122
2023-09-26 00:00:00-04:00,-0.03944785891915502
2023-09-27 00:00:00-04:00,-0.03962760617410197
2023-09-28 00:00:00-04:00,-0.0320525909488953
2023-09-29 00:00:00-04:00,-0.025442338351630612
2023-10-02 00:00:00-04:00,-0.009457859224373045
2023-10-03 00:00:00-04:00,-0.020514882628615148
2023-10-04 00:00:00-04:00,-0.01751376078156631
2023-10-05 00:00:00-04:00,-0.003240367920112341
2023-10-06 00:00:00-04:00,0.008191545940211944
2023-10-09 00:00:00-04:00,0.008797691820775406
2023-10-10 00:00:00-04:00,0.01651537483510258
2023-10-11 00:00:00-04:00,0.02108541586973937
2023-10-12 00:00:00-04:00,0.02862974309323387
2023-10-13 00:00:00-04:00,0.01610688425176869
2023-10-16 00:00:00-04:00,0.027184978628530452
2023-10-17 00:00:00-04:00,0.015085893218632669
2023-10-18 00:00:00-04:00,-0.004811587855276948
2023-10-19 00:00:00-04:00,-0.018663444805240046
2023-10-20 00:00:00-04:00,-0.03467642375274691
2023-10-23 00:00:00-04:00,-0.03043861582074871
2023-10-24 00:00:00-04:00,-0.01823861322544852
2023-10-25 00:00:00-04:00,-0.042404457343822574
2023-10-26 00:00:00-04:00,-0.053827810390354267
2023-10-27 00:00:00-04:00,-0.04539638892230945
2023-10-30 00:00:00-04:00,-0.025420350277902973
2023-10-31 00:00:00-04:00,-0.007098901968190603
2023-11-01 00:00:00-04:00,0.005232429615827951
2023-11-02 00:00:00-04:00,0.016830748788094232
2023-11-03 00:00:00-04:00,0.04104905328153041
2023-11-06 00:00:00-05:00,0.0560902067307117
2023-11-07 00:00:00-05:00,0.06391829302939503
2023-11-08 00:00:00-05:00,0.0521187256731207
2023-11-09 00:00:00-05:00,0.03739836812786859
2023-11-10 00:00:00-05:00,0.042469049506173084
2023-11-13 00:00:00-05:00,0.021891451366835006
2023-11-14 00:00:00-05:00,0.0322988978441099
2023-11-15 00:00:00-05:00,0.03210991634707801
2023-11-16 00:00:00-05:00,0.03043972215930115
2023-11-17 00:00:00-05:00,0.030966306737246648
2023-11-20 00:00:00-05:00,0.04706801204323771
2023-11-21 00:00:00-05:00,0.02873289474455231
2023-11-22 00:00:00-05:00,0.033689995316799615
2023-11-24 00:00:00-05:00,0.014641231570114774
2023-11-27 00:00:00-05:00,0.01067432226970102
2023-11-28 00:00:00-05:00,0.01043906796883763
2023-11-29 00:00:00-05:00,0.00847393314906018
2023-11-30 00:00:00-05:00,0.004710956268503667
2023-12-01 00:00:00-05:00,0.01286211201823617
2023-12-04 00:00:00-05:00,0.0036702512873135855
2023-12-05 00:00:00-05:00,0.0028553295851394328
2023-12-06 00:00:00-05:00,0.0006161099010213696
2023-12-07 00:00:00-05:00,0.0072539198969688665
2023-12-08 00:00:00-05:00,0.012296295635213615
2023-12-11 00:00:00-05:00,0.012248069522706531
2023-12-12 00:00:00-05:00,0.010890874804248177
2023-12-13 00:00:00-05:00,0.030239278244877838
2023-12-14 00:00:00-05:00,0.033749443043784313
2023-12-15 00:00:00-05:00,0.0362231372343075
2023-12-18 00:00:00-05:00,0.03416090657517073
2023-12-19 00:00:00-05:00,0.03599564826556774
2023-12-20 00:00:00-05:00,0.017681128796889663
2023-12-21 00:00:00-05:00,0.02266004808432905
2023-12-22 00:00:00-05:00,0.010776528435977935
2023-12-26 00:00:00-05:00,0.011797295700137824
2023-12-27 00:00:00-05:00,0.015298437125971006
2023-12-28 00:00:00-05:00,0.010000642122871063
2023-12-29 00:00:00-05:00,0.0009897905167972666
2024-01-02 00:00:00-05:00,0.009375136674163629
2024-01-03 00:00:00-05:00,-0.008271628771818617
2024-01-04 00:00:00-05:00,-0.013448708866427373
2024-01-05 00:00:00-05:00,-0.016251376801716483
2024-01-08 00:00:00-05:00,-0.004008308923162633
2024-01-09 00:00:00-05:00,-0.005894824206533401
2024-01-10 00:00:00-05:00,0.002629854246062078
2024-01-11 00:00:00-05:00,0.007828198548649166
2024-01-12 00:00:00-05:00,0.0168305163516324
2024-01-16 00:00:00-05:00,0.016371291011427633
2024-01-17 00:00:00-05:00,0.009339162284627379
2024-01-18 00:00:00-05:00,0.003982256162034913
2024-01-19 00:00:00-05:00,0.01804250296333922
2024-01-22 00:00:00-05:00,0.0144578314800872
2024-01-23 00:00:00-05:00,0.01786501870193537
2024-01-24 00:00:00-05:00,0.018272264485772023
2024-01-25 00:00:00-05:00,0.027583064968053468
2024-01-26 00:00:00-05:00,0.03201425869209894
2024-01-29 00:00:00-05:00,0.03101849490230232
2024-01-30 00:00:00-05:00,0.01753631077926616
2024-01-31 00:00:00-05:00,-0.0011790315756305784
2024-02-01 00:00:00-05:00,0.00895106101322464
2024-02-02 00:00:00-05:00,0.018459327213460903
2024-02-05 00:00:00-05:00,0.009261688167417322
2024-02-06 00:00:00-05:00,0.013479415658139524
2024-02-07 00:00:00-05:00,0.01390279069642828
2024-02-08 00:00:00-05:00,0.015135702856277643
2024-02-09 00:00:00-05:00,0.03793900875630662
2024-02-12 00:00:00-05:00,0.024080104357485595
2024-02-13 00:00:00-05:00,-0.000546174468931908
2024-02-14 00:00:00-05:00,0.012222149989129818
2024-02-15 00:00:00-05:00,0.01625571681766915
2024-02-16 00:00:00-05:00,0.0028307709099999307
2024-02-20 00:00:00-05:00,-0.0031304727524349486
2024-02-21 00:00:00-05:00,-0.0079609334020341
2024-02-22 00:00:00-05:00,0.013014515805274159
2024-02-23 00:00:00-05:00,0.027869995946682463
2024-02-26 00:00:00-05:00,0.014882535816848503
2024-02-27 00:00:00-05:00,0.00980058920982075
2024-02-28 00:00:00-05:00,0.01351324849793893
2024-02-29 00:00:00-05:00,0.022787612541814273
2024-03-01 00:00:00-05:00,0.03145551514482846
2024-03-04 00:00:00-05:00,0.009458114731162042
2024-03-05 00:00:00-05:00,-0.0013193138579372578
2024-03-06 00:00:00-05:00,0.007430973728235538
2024-03-07 00:00:00-05:00,0.015544488883840466
2024-03-08 00:00:00-05:00,0.010784904471558849
2024-03-11 00:00:00-04:00,0.006298232165346956
2024-03-12 00:00:00-04:00,0.007663097796838492
2024-03-13 00:00:00-04:00,0.007163767063737373
2024-03-14 00:00:00-04:00,0.015320021122904873
2024-03-15 00:00:00-04:00,0.0032644616932153156
2024-03-18 00:00:00-04:00,-0.0006925117984482646
2024-03-19 00:00:00-04:00,0.01092856391229463
2024-03-20 00:00:00-04:00,0.0211569699665843
2024-03-21 00:00:00-04:00,0.013627664441969136
2024-03-22 00:00:00-04:00,0.013294265845921931
2024-03-25 00:00:00-04:00,0.012496302376656322
2024-03-26 00:00:00-04:00,0.01761373638828766
2024-03-27 00:00:00-04:00,0.020102947886500265
2024-03-28 00:00:00-04:00,0.014271557732016963
2024-04-01 00:00:00-04:00,0.003227775781631851
2024-04-02 00:00:00-04:00,-0.0064342881520853
2024-04-03 00:00:00-04:00,-0.003453595963700472
2024-04-04 00:00:00-04:00,-0.01289033987199492
2024-04-05 00:00:00-04:00,-0.0007324548189138987
2024-04-08 00:00:00-04:00,-0.008505863012778102
2024-04-09 00:00:00-04:00,-0.007169212433309346
2024-04-10 00:00:00-04:00,-0.015397537997647944
2024-04-11 00:00:00-04:00,-0.0016190478991374214
